SaleID,ProductID,CustomerID,StoreID,Quantity,Discount,Date,UnitPrice,SalesAmount
463,23,2188,5,1,0.14,2024-06-20,457.91,393.8
464,107,1047,44,2,0.24,2022-04-01,311.04,472.78
465,171,2949,15,7,0.23,2024-07-17,68.38,368.57
466,51,378,3,8,0.13,2020-06-17,347.01,2415.19
467,72,922,1,1,0.3,2022-10-29,481.99,337.39
468,103,373,24,9,0.02,2020-06-24,288.82,2547.39
469,153,1588,12,6,0.1,2024-12-19,140.34,757.84
470,80,778,45,1,0.01,2023-12-11,101.17,100.16
471,163,1366,14,4,0.25,2024-01-30,321.48,964.44
472,145,167,42,4,0.23,2020-10-15,158.22,487.32
473,18,2571,20,7,0.21,2021-03-28,272.15,1504.99
474,155,2012,14,1,0.06,2024-01-10,294.65,276.97
475,143,584,14,9,0.21,2024-03-06,118.55,842.89
476,81,2549,45,1,0.11,2023-08-25,172.31,153.36
477,107,2944,35,3,0.26,2021-01-05,311.04,690.51
478,69,999,19,1,0.06,2022-02-27,385.43,362.3
479,80,560,20,1,0.07,2022-04-11,101.17,94.09
480,143,1012,42,4,0.29,2023-08-04,118.55,336.68
481,42,233,44,2,0.16,2023-04-30,498.88,838.12
482,34,560,23,9,0.13,2023-12-19,442.22,3462.58
483,48,1232,34,1,0.11,2021-04-11,163.79,145.77
484,136,1763,1,3,0.25,2022-12-05,402.04,904.59
485,138,1525,4,2,0.11,2024-11-20,459.96,818.73
486,5,921,40,1,0.11,2021-02-09,310.65,276.48
487,116,2909,17,9,0.04,2024-12-14,163.42,1411.95
488,176,1243,26,5,0.16,2023-01-28,185.31,778.3
489,117,2920,14,6,0.28,2023-03-22,453.16,1957.65
490,154,81,46,8,0.29,2024-02-16,269.5,1530.76
491,108,2662,32,7,0.3,2024-10-09,423.21,2073.73
492,23,703,36,7,0.14,2020-03-17,457.91,2756.62
493,62,541,20,9,0.23,2020-04-05,347.49,2408.11
494,13,1850,16,3,0.17,2022-04-14,198.58,494.46
495,137,2813,19,8,0.16,2023-02-16,164.73,1106.99
496,20,1275,45,6,0.24,2020-08-29,493.51,2250.41
497,92,2786,39,8,0.25,2022-09-22,51.47,308.82
498,108,2654,24,4,0.01,2022-01-10,423.21,1675.91
499,185,622,14,1,0.28,2022-11-08,56.91,40.98
500,152,1241,29,3,0.25,2020-03-18,419.97,944.93
501,108,2244,42,3,0.22,2020-01-21,423.21,990.31
502,33,1321,14,1,0.26,2022-01-05,318.53,235.71
503,148,2994,11,5,0.16,2022-12-09,466.7,1960.14
504,188,2092,11,6,0.23,2024-08-14,341.16,1576.16
505,176,2441,47,9,0.18,2022-12-20,185.31,1367.59
506,64,1467,40,8,0.16,2023-09-21,361.87,2431.77
507,30,1114,24,4,0.06,2020-12-22,256.74,965.34
508,108,2203,22,6,0.25,2020-03-12,423.21,1904.44
509,73,1645,49,3,0.27,2020-12-14,99.5,217.9
510,109,59,21,1,0.29,2023-12-29,144.52,102.61
511,145,2158,6,9,0.04,2023-12-28,158.22,1367.02
512,100,479,14,8,0.09,2022-12-16,134.14,976.54
513,14,2666,9,6,0.21,2023-05-05,215.45,1021.23
514,19,1923,35,3,0.26,2022-06-28,74.76,165.97
515,71,1757,44,5,0.23,2021-06-19,476.77,1835.56
516,59,1799,36,9,0.14,2020-09-11,85.01,657.98
517,195,1618,25,7,0.22,2022-02-16,30.56,166.86
518,97,784,15,2,0.02,2021-12-09,239.72,469.85
519,44,1401,45,6,0.2,2021-07-10,123.58,593.18
520,160,1056,28,9,0.0,2020-06-30,387.3,3485.7
521,111,1510,50,1,0.01,2024-11-06,402.72,398.69
522,11,2649,14,5,0.23,2021-09-17,53.35,205.4
523,106,2988,13,9,0.14,2023-07-14,111.22,860.84
524,2,2579,41,3,0.02,2020-08-12,225.69,663.53
525,125,1027,31,3,0.14,2023-01-21,55.06,142.05
526,196,378,5,9,0.02,2020-04-07,448.82,3958.59
527,145,572,19,3,0.1,2022-01-18,158.22,427.19
528,94,1955,8,9,0.05,2022-07-25,366.37,3132.46
529,168,1565,13,3,0.07,2020-11-06,385.61,1075.85
530,174,587,41,8,0.06,2020-02-17,175.82,1322.17
531,93,1619,17,9,0.11,2023-04-07,320.94,2570.73
532,4,357,32,3,0.03,2021-04-16,362.39,1054.55
533,166,685,5,1,0.16,2024-05-12,201.29,169.08
534,63,1947,9,9,0.12,2023-12-17,13.95,110.48
535,29,2906,43,7,0.25,2020-07-31,104.85,550.46
536,19,659,34,6,0.25,2021-08-06,74.76,336.42
537,91,1297,45,4,0.25,2021-01-28,33.81,101.43
538,29,1526,1,5,0.14,2020-11-04,104.85,450.86
539,163,2083,40,7,0.09,2023-02-06,321.48,2047.83
540,116,2509,15,9,0.12,2021-08-09,163.42,1294.29
541,70,2766,32,6,0.21,2022-04-07,477.19,2261.88
542,123,1694,34,4,0.16,2021-05-15,369.83,1242.63
543,23,1658,35,4,0.19,2020-03-18,457.91,1483.63
544,46,512,49,3,0.21,2024-05-23,382.0,905.34
545,172,1072,50,2,0.28,2021-05-26,448.91,646.43
546,176,2539,28,4,0.28,2020-02-19,185.31,533.69
547,180,2321,17,6,0.25,2023-02-09,96.34,433.53
548,8,1637,46,1,0.02,2022-03-03,491.7,481.87
549,183,1013,11,2,0.29,2024-04-10,423.0,600.66
550,66,2575,23,8,0.21,2021-07-03,446.56,2822.26
551,168,1152,26,3,0.21,2024-04-28,385.61,913.9
552,159,210,46,1,0.01,2022-03-23,61.21,60.6
553,176,624,5,2,0.14,2022-05-15,185.31,318.73
554,100,1806,26,3,0.19,2022-09-16,134.14,325.96
555,61,1166,6,2,0.08,2021-06-12,7.51,13.82
556,112,173,43,4,0.02,2023-10-27,376.55,1476.08
557,52,1889,34,4,0.16,2024-03-03,339.47,1140.62
558,166,447,42,2,0.13,2022-12-12,201.29,350.24
559,36,11,13,1,0.01,2024-08-26,216.42,214.26
560,112,761,25,3,0.16,2022-01-06,376.55,948.91
561,87,1328,2,4,0.03,2024-06-18,272.61,1057.73
562,183,1784,14,6,0.13,2022-11-07,423.0,2208.06
563,85,1178,17,5,0.08,2020-09-24,263.51,1212.15
564,13,2371,41,2,0.29,2024-01-17,198.58,281.98
565,165,977,40,4,0.01,2021-01-29,452.56,1792.14
566,47,2493,40,6,0.17,2020-09-11,318.6,1586.63
567,90,2390,39,4,0.05,2024-12-22,129.18,490.88
568,199,2269,25,7,0.1,2020-06-17,420.1,2646.63
569,22,2158,27,6,0.06,2022-05-13,386.78,2181.44
570,167,2458,48,6,0.3,2024-02-03,475.01,1995.04
571,58,2553,24,2,0.01,2024-07-12,391.04,774.26
572,30,1801,49,7,0.16,2021-01-03,256.74,1509.63
573,146,40,33,9,0.18,2020-05-12,70.93,523.46
574,106,1483,27,6,0.23,2020-07-14,111.22,513.84
575,146,2311,45,8,0.19,2023-04-03,70.93,459.63
576,74,2756,31,6,0.07,2023-06-29,280.62,1565.86
577,167,1850,48,6,0.18,2020-02-16,475.01,2337.05
578,94,823,38,4,0.29,2023-11-14,366.37,1040.49
579,154,461,15,6,0.25,2022-11-11,269.5,1212.75
580,71,1142,44,4,0.14,2024-06-13,476.77,1640.09
581,7,217,40,6,0.14,2021-06-24,230.75,1190.67
582,197,1741,1,1,0.04,2022-07-13,409.45,393.07
583,65,2125,11,7,0.17,2022-08-22,187.02,1086.59
584,46,1445,15,2,0.08,2024-11-07,382.0,702.88
585,18,2940,33,6,0.03,2020-05-26,272.15,1583.91
586,141,1196,48,9,0.14,2024-11-29,144.08,1115.18
587,153,2438,32,3,0.01,2021-07-05,140.34,416.81
588,8,1152,25,4,0.04,2023-05-14,491.7,1888.13
589,74,374,39,5,0.07,2022-12-06,280.62,1304.88
590,160,654,33,8,0.3,2023-10-15,387.3,2168.88
591,145,904,29,6,0.24,2024-09-19,158.22,721.48
592,102,744,34,8,0.16,2023-12-18,472.4,3174.53
593,79,2471,8,3,0.07,2024-11-07,45.39,126.64
594,79,853,11,3,0.16,2024-11-21,45.39,114.38
595,121,1771,13,9,0.19,2023-12-05,391.74,2855.78
596,176,831,5,6,0.0,2024-02-17,185.31,1111.86
597,63,1562,50,8,0.3,2024-09-23,13.95,78.12
598,40,973,19,4,0.19,2024-03-28,37.12,120.27
599,84,2677,21,5,0.3,2021-05-06,128.87,451.04
600,15,2618,3,9,0.14,2024-06-09,20.5,158.67
601,99,1294,26,7,0.19,2023-07-01,28.79,163.24
602,134,1353,33,5,0.14,2021-05-16,122.57,527.05
603,121,1319,30,7,0.0,2024-12-07,391.74,2742.18
604,63,122,22,9,0.25,2020-07-25,13.95,94.16
605,136,159,5,3,0.13,2020-11-30,402.04,1049.32
606,128,307,19,3,0.14,2020-10-07,440.78,1137.21
607,112,1113,9,4,0.11,2023-01-13,376.55,1340.52
608,111,751,24,7,0.13,2023-12-21,402.72,2452.56
609,32,1062,39,5,0.22,2020-02-24,84.8,330.72
610,45,1897,12,5,0.21,2021-08-07,492.9,1946.96
611,122,591,46,4,0.24,2024-02-05,487.25,1481.24
612,180,1881,48,8,0.29,2023-06-18,96.34,547.21
613,82,346,45,3,0.12,2022-11-17,337.65,891.4
614,13,149,27,2,0.1,2022-05-04,198.58,357.44
615,24,1040,50,4,0.15,2023-12-07,52.23,177.58
616,168,1391,42,8,0.05,2024-06-17,385.61,2930.64
617,14,2883,21,4,0.23,2023-09-30,215.45,663.59
618,70,781,38,8,0.17,2021-04-12,477.19,3168.54
619,62,118,35,5,0.06,2021-02-22,347.49,1633.2
620,120,704,32,9,0.26,2023-11-09,279.08,1858.67
621,89,2365,36,2,0.19,2023-04-12,202.42,327.92
622,189,288,33,8,0.01,2023-10-14,48.03,380.4
623,1,2956,43,7,0.06,2020-01-24,95.8,630.36
624,194,1375,17,2,0.27,2022-01-02,97.35,142.13
625,126,2345,5,5,0.11,2022-05-06,201.34,895.96
626,32,2025,44,6,0.3,2021-02-06,84.8,356.16
627,141,443,20,9,0.16,2020-01-19,144.08,1089.24
628,161,901,23,8,0.06,2021-11-03,278.19,2091.99
629,32,301,39,7,0.18,2020-02-22,84.8,486.75
630,56,2946,4,1,0.03,2020-04-13,441.9,428.64
631,152,2474,26,3,0.24,2020-12-08,419.97,957.53
632,91,250,30,1,0.19,2021-11-25,33.81,27.39
633,4,1958,48,6,0.29,2020-02-21,362.39,1543.78
634,23,1767,47,3,0.21,2021-01-03,457.91,1085.25
635,29,1539,46,2,0.01,2024-11-01,104.85,207.6
636,98,686,29,2,0.14,2021-09-02,176.42,303.44
637,149,2800,34,8,0.16,2023-05-28,18.05,121.3
638,30,998,10,1,0.28,2021-09-15,256.74,184.85
639,90,406,20,9,0.13,2023-10-12,129.18,1011.48
640,148,2849,24,7,0.18,2021-02-28,466.7,2678.86
641,144,244,34,1,0.06,2021-08-01,133.68,125.66
642,67,2415,37,5,0.07,2021-03-03,253.81,1180.22
643,177,2168,13,5,0.16,2022-01-23,24.46,102.73
644,101,2898,23,2,0.21,2023-07-15,253.01,399.76
645,58,1606,10,1,0.13,2024-07-16,391.04,340.2
646,172,433,22,7,0.13,2023-06-28,448.91,2733.86
647,25,183,45,9,0.08,2022-10-14,297.69,2464.87
648,23,1485,14,8,0.21,2021-03-31,457.91,2893.99
649,187,2807,25,7,0.0,2024-12-30,64.28,449.96
650,129,1142,18,4,0.15,2022-08-23,377.92,1284.93
651,97,31,20,7,0.0,2021-03-06,239.72,1678.04
652,143,1173,28,8,0.18,2023-05-02,118.55,777.69
653,128,2576,8,9,0.01,2022-11-10,440.78,3927.35
654,81,1297,5,9,0.28,2020-03-15,172.31,1116.57
655,180,2912,21,5,0.14,2020-02-02,96.34,414.26
656,186,1904,20,5,0.21,2024-03-28,284.16,1122.43
657,169,102,44,6,0.26,2022-03-21,312.3,1386.61
658,172,1096,16,8,0.07,2020-07-25,448.91,3339.89
659,4,1729,20,3,0.16,2022-02-18,362.39,913.22
660,196,2671,25,3,0.26,2021-06-18,448.82,996.38
661,135,2853,7,5,0.16,2024-11-06,46.03,193.33
662,46,2456,25,1,0.12,2021-05-24,382.0,336.16
663,9,1391,36,5,0.11,2020-05-06,341.75,1520.79
664,161,830,10,9,0.12,2022-01-02,278.19,2203.26
665,33,2837,40,5,0.18,2022-12-19,318.53,1305.97
666,84,618,16,7,0.01,2023-02-10,128.87,893.07
667,132,2597,4,9,0.12,2022-11-09,205.58,1628.19
668,65,291,10,8,0.17,2022-04-01,187.02,1241.81
669,106,2470,48,5,0.24,2021-04-11,111.22,422.64
670,34,181,31,2,0.16,2020-04-11,442.22,742.93
671,85,2703,12,5,0.28,2023-06-05,263.51,948.64
672,88,2162,20,8,0.13,2022-05-29,484.92,3375.04
673,192,1262,32,1,0.2,2022-08-31,125.95,100.76
674,153,260,2,4,0.01,2020-10-25,140.34,555.75
675,55,2292,11,1,0.07,2024-10-23,498.15,463.28
676,137,2471,20,5,0.24,2021-07-18,164.73,625.97
677,17,335,23,2,0.18,2022-02-16,480.78,788.48
678,149,1047,13,2,0.28,2022-05-29,18.05,25.99
679,188,1897,35,7,0.23,2024-11-06,341.16,1838.85
680,141,271,17,4,0.13,2024-01-19,144.08,501.4
681,131,2502,10,2,0.23,2020-07-12,168.48,259.46
682,196,1408,40,3,0.14,2024-03-13,448.82,1157.96
683,4,2642,38,3,0.1,2022-09-29,362.39,978.45
684,7,1401,14,2,0.01,2024-02-02,230.75,456.88
685,26,1010,19,7,0.26,2022-03-02,194.55,1007.77
686,24,1462,32,1,0.13,2022-12-29,52.23,45.44
687,10,2904,33,9,0.21,2024-02-10,482.99,3434.06
688,13,1605,43,5,0.05,2023-06-01,198.58,943.26
689,125,132,25,4,0.25,2024-07-24,55.06,165.18
690,172,2816,25,3,0.25,2021-09-23,448.91,1010.05
691,39,1745,14,3,0.14,2024-05-30,88.3,227.81
692,147,2549,45,3,0.2,2023-07-29,364.23,874.15
693,179,1546,44,1,0.16,2023-05-12,142.05,119.32
694,19,135,38,2,0.17,2024-08-24,74.76,124.1
695,76,767,36,7,0.27,2024-06-29,261.57,1336.62
696,52,2860,24,3,0.29,2021-12-13,339.47,723.07
697,175,770,41,6,0.11,2023-05-08,64.71,345.55
698,120,2142,39,4,0.1,2023-07-25,279.08,1004.69
699,158,1908,39,5,0.09,2023-04-25,439.72,2000.73
700,46,1265,13,8,0.23,2020-07-19,382.0,2353.12
701,149,1773,2,2,0.22,2023-01-30,18.05,28.16
702,75,165,34,5,0.01,2020-07-22,287.18,1421.54
703,124,325,15,2,0.03,2021-08-10,484.48,939.89
704,48,2988,48,9,0.19,2023-08-25,163.79,1194.03
705,62,620,2,2,0.08,2020-02-15,347.49,639.38
706,58,231,25,1,0.03,2020-07-01,391.04,379.31
707,18,2630,5,4,0.12,2020-05-25,272.15,957.97
708,108,2781,34,7,0.26,2020-09-29,423.21,2192.23
709,187,1203,39,2,0.11,2022-07-24,64.28,114.42
710,48,1378,5,9,0.21,2021-11-07,163.79,1164.55
711,63,2719,43,1,0.27,2021-06-26,13.95,10.18
712,12,1892,8,1,0.05,2022-02-15,306.95,291.6
713,34,403,49,8,0.18,2024-06-26,442.22,2900.96
714,189,2169,14,5,0.27,2024-03-14,48.03,175.31
715,102,2775,29,9,0.06,2020-08-11,472.4,3996.5
716,87,385,30,8,0.3,2022-09-23,272.61,1526.62
717,181,1764,37,6,0.11,2022-11-08,267.98,1431.01
718,25,1449,4,4,0.07,2023-08-25,297.69,1107.41
719,190,2524,35,6,0.25,2023-04-08,373.99,1682.96
720,132,2608,7,2,0.14,2021-04-28,205.58,353.6
721,141,1191,26,5,0.2,2024-11-29,144.08,576.32
722,170,389,32,3,0.15,2021-12-28,123.87,315.87
723,49,1547,43,3,0.19,2024-04-20,297.49,722.9
724,78,1774,33,1,0.01,2020-12-11,405.63,401.57
725,184,790,24,8,0.11,2023-05-20,434.27,3092.0
726,175,2801,50,3,0.2,2023-09-19,64.71,155.3
727,136,1495,1,1,0.11,2022-05-13,402.04,357.82
728,55,2752,29,4,0.23,2022-06-22,498.15,1534.3
729,18,1548,48,1,0.29,2021-03-12,272.15,193.23
730,35,2101,45,1,0.01,2022-11-26,162.41,160.79
731,160,2615,38,1,0.26,2022-10-18,387.3,286.6
732,152,821,38,2,0.05,2020-08-16,419.97,797.94
733,7,1045,21,1,0.28,2023-01-03,230.75,166.14
734,13,1043,23,6,0.28,2021-08-04,198.58,857.87
735,126,1880,46,7,0.17,2024-08-27,201.34,1169.79
736,112,862,5,1,0.14,2023-12-10,376.55,323.83
737,69,1480,30,1,0.23,2023-12-11,385.43,296.78
738,100,2370,40,9,0.28,2023-12-24,134.14,869.23
739,90,2875,18,9,0.07,2020-12-02,129.18,1081.24
740,42,2481,6,1,0.11,2022-08-07,498.88,444.0
741,109,1795,5,8,0.13,2021-04-26,144.52,1005.86
742,159,1464,42,3,0.25,2024-10-28,61.21,137.72
743,110,1908,18,7,0.04,2021-02-25,316.33,2125.74
744,26,2106,13,1,0.19,2022-08-03,194.55,157.59
745,76,751,20,7,0.11,2022-07-06,261.57,1629.58
746,32,1317,38,1,0.27,2023-04-29,84.8,61.9
747,91,182,21,3,0.1,2023-06-13,33.81,91.29
748,125,1905,4,7,0.29,2024-09-25,55.06,273.65
749,126,2655,13,1,0.0,2024-02-12,201.34,201.34
750,52,961,18,9,0.07,2021-09-17,339.47,2841.36
751,148,105,13,5,0.14,2022-11-12,466.7,2006.81
752,103,1285,13,2,0.08,2021-10-14,288.82,531.43
753,105,2655,39,4,0.22,2022-02-05,327.48,1021.74
754,168,990,37,8,0.24,2020-10-10,385.61,2344.51
755,187,484,35,4,0.21,2023-03-13,64.28,203.12
756,14,1726,38,5,0.29,2022-08-13,215.45,764.85
757,172,2177,40,2,0.14,2024-03-28,448.91,772.13
758,104,2367,27,5,0.29,2021-01-17,411.22,1459.83
759,117,707,26,7,0.04,2021-05-11,453.16,3045.24
760,48,2557,12,9,0.25,2020-05-31,163.79,1105.58
761,93,20,2,8,0.01,2022-04-15,320.94,2541.84
762,171,752,43,6,0.16,2021-04-30,68.38,344.64
763,144,235,20,9,0.15,2020-04-05,133.68,1022.65
764,110,1621,35,7,0.26,2024-09-05,316.33,1638.59
765,163,606,10,3,0.21,2023-08-23,321.48,761.91
766,53,554,8,1,0.13,2024-04-10,273.02,237.53
767,162,1900,40,5,0.27,2023-12-21,297.03,1084.16
768,3,2501,46,9,0.27,2023-01-07,302.55,1987.75
769,68,586,36,8,0.01,2020-03-20,118.94,942.0
770,133,984,31,6,0.26,2020-01-01,412.28,1830.52
771,138,1651,15,8,0.16,2022-11-17,459.96,3090.93
772,52,423,42,8,0.25,2022-04-28,339.47,2036.82
773,157,2054,18,3,0.05,2024-03-31,129.46,368.96
774,96,458,15,6,0.05,2023-05-31,51.61,294.18
775,31,1915,19,7,0.22,2022-08-13,379.0,2069.34
776,66,2602,24,2,0.08,2021-02-03,446.56,821.67
777,91,2570,35,7,0.17,2024-07-03,33.81,196.44
778,69,846,2,6,0.21,2024-09-27,385.43,1826.94
779,165,551,13,2,0.18,2022-12-02,452.56,742.2
780,155,1421,45,2,0.21,2022-11-13,294.65,465.55
781,87,1995,9,6,0.19,2022-03-05,272.61,1324.88
782,33,2059,35,3,0.11,2021-11-05,318.53,850.48
783,68,1646,2,6,0.03,2021-09-18,118.94,692.23
784,187,497,46,9,0.26,2024-12-30,64.28,428.1
785,192,2793,16,1,0.25,2020-02-26,125.95,94.46
786,88,2537,46,3,0.0,2021-08-19,484.92,1454.76
787,172,2784,36,2,0.25,2023-04-11,448.91,673.36
788,95,2506,2,3,0.05,2020-09-25,380.13,1083.37
789,108,2512,16,2,0.1,2021-12-13,423.21,761.78
790,177,2091,8,3,0.12,2021-12-11,24.46,64.57
791,53,539,1,4,0.2,2023-08-16,273.02,873.66
792,74,568,18,7,0.03,2021-06-24,280.62,1905.41
793,49,121,41,2,0.25,2023-03-20,297.49,446.24
794,113,2673,26,2,0.28,2024-03-04,209.25,301.32
795,114,316,44,2,0.29,2021-12-02,341.52,484.96
796,194,1139,5,6,0.03,2024-06-05,97.35,566.58
797,95,621,21,8,0.28,2021-08-22,380.13,2189.55
798,191,454,35,4,0.17,2023-04-28,145.47,482.96
799,25,2735,40,3,0.22,2022-03-02,297.69,696.59
800,132,2672,28,9,0.28,2024-02-09,205.58,1332.16
801,179,612,26,1,0.2,2024-11-23,142.05,113.64
802,139,1544,32,2,0.14,2020-06-09,263.93,453.96
803,145,959,48,7,0.16,2022-02-16,158.22,930.33
804,108,2009,50,3,0.21,2024-06-28,423.21,1003.01
805,194,647,44,9,0.28,2020-05-06,97.35,630.83
806,198,763,44,1,0.27,2021-06-16,465.04,339.48
807,69,1361,21,9,0.17,2022-07-02,385.43,2879.16
808,84,240,4,6,0.06,2020-10-12,128.87,726.83
809,157,2782,42,1,0.1,2024-06-23,129.46,116.51
810,85,1410,41,9,0.11,2021-11-03,263.51,2110.72
811,119,1169,36,9,0.09,2021-11-22,46.23,378.62
812,72,2425,24,5,0.22,2023-11-21,481.99,1879.76
813,20,2052,33,7,0.25,2024-03-20,493.51,2590.93
814,27,2842,5,3,0.1,2022-12-23,362.26,978.1
815,8,2894,3,8,0.25,2022-08-03,491.7,2950.2
816,85,197,11,3,0.22,2024-07-27,263.51,616.61
817,61,2437,45,7,0.13,2020-06-13,7.51,45.74
818,156,261,32,4,0.21,2023-09-17,192.04,606.85
819,198,2651,22,5,0.23,2023-07-15,465.04,1790.4
820,3,1795,11,7,0.17,2023-08-30,302.55,1757.82
821,197,1958,38,2,0.13,2022-08-11,409.45,712.44
822,7,94,22,4,0.03,2024-12-09,230.75,895.31
823,188,1281,4,7,0.0,2022-02-11,341.16,2388.12
824,4,136,39,3,0.28,2024-01-31,362.39,782.76
825,133,2573,3,4,0.08,2020-04-03,412.28,1517.19
826,139,2004,10,8,0.2,2022-09-07,263.93,1689.15
827,125,2546,37,3,0.28,2024-05-22,55.06,118.93
828,15,1202,19,9,0.25,2022-05-03,20.5,138.38
829,192,2160,18,5,0.04,2021-01-25,125.95,604.56
830,13,1288,28,2,0.24,2021-01-17,198.58,301.84
831,118,369,31,8,0.22,2024-08-26,340.0,2121.6
832,7,936,17,8,0.1,2022-04-30,230.75,1661.4
833,104,768,24,1,0.21,2023-02-23,411.22,324.86
834,6,2634,1,9,0.25,2020-04-22,149.16,1006.83
835,184,673,5,2,0.09,2023-11-26,434.27,790.37
836,64,511,32,4,0.26,2022-01-06,361.87,1071.14
837,178,713,17,6,0.02,2020-07-19,45.47,267.36
838,30,820,21,9,0.16,2024-06-03,256.74,1940.95
839,22,2425,41,1,0.07,2024-05-15,386.78,359.71
840,153,545,43,9,0.22,2022-09-06,140.34,985.19
841,156,2121,22,8,0.05,2022-05-04,192.04,1459.5
842,118,504,39,7,0.1,2021-07-03,340.0,2142.0
843,84,805,39,2,0.04,2022-01-22,128.87,247.43
844,167,710,34,7,0.24,2022-12-23,475.01,2527.05
845,195,2373,14,2,0.04,2021-09-13,30.56,58.68
846,133,388,16,9,0.22,2020-02-19,412.28,2894.21
847,193,2876,5,4,0.21,2022-03-14,122.43,386.88
848,143,240,18,2,0.04,2023-07-09,118.55,227.62
849,90,1098,4,5,0.17,2023-04-19,129.18,536.1
850,195,2079,44,9,0.15,2024-03-02,30.56,233.78
851,168,2527,28,4,0.18,2024-03-08,385.61,1264.8
852,121,2765,45,5,0.28,2021-01-16,391.74,1410.26
853,106,1340,27,8,0.02,2021-04-04,111.22,871.96
854,69,68,6,3,0.25,2023-10-22,385.43,867.22
855,95,2586,11,6,0.26,2020-11-10,380.13,1687.78
856,77,1944,47,1,0.04,2022-04-02,72.63,69.72
857,171,1720,21,3,0.2,2021-02-09,68.38,164.11
858,1,1673,17,8,0.21,2023-12-15,95.8,605.46
859,150,291,31,6,0.16,2024-06-03,493.7,2488.25
860,62,975,34,4,0.15,2021-10-25,347.49,1181.47
861,154,2072,13,8,0.1,2024-08-14,269.5,1940.4
862,18,415,23,3,0.21,2024-03-25,272.15,645.0
863,48,851,1,2,0.09,2021-04-22,163.79,298.1
864,137,2729,4,8,0.14,2024-05-31,164.73,1133.34
865,1,2149,30,4,0.26,2021-10-11,95.8,283.57
866,137,546,31,9,0.03,2020-02-27,164.73,1438.09
867,151,2087,47,3,0.16,2021-04-18,193.54,487.72
868,107,2259,16,9,0.15,2023-07-08,311.04,2379.46
869,173,742,43,6,0.11,2024-09-08,302.96,1617.81
870,130,1815,3,5,0.18,2024-07-21,192.1,787.61
871,142,592,12,2,0.0,2020-05-26,142.3,284.6
872,38,750,12,6,0.15,2022-08-05,114.94,586.19
873,40,2220,11,4,0.15,2024-06-04,37.12,126.21
874,191,838,16,5,0.15,2023-10-27,145.47,618.25
875,82,2490,29,6,0.06,2021-08-30,337.65,1904.35
876,16,534,21,7,0.06,2023-02-13,200.6,1319.95
877,127,365,45,4,0.19,2021-02-26,259.1,839.48
878,117,367,44,8,0.03,2023-02-20,453.16,3516.52
879,93,1774,42,5,0.09,2022-05-19,320.94,1460.28
880,134,2344,43,7,0.25,2020-01-01,122.57,643.49
881,3,2654,50,6,0.03,2024-10-04,302.55,1760.84
882,14,2804,5,5,0.14,2020-12-02,215.45,926.44
883,66,2571,13,7,0.2,2021-10-23,446.56,2500.74
884,95,1653,17,4,0.04,2022-08-31,380.13,1459.7
885,86,265,12,7,0.09,2020-04-17,231.35,1473.7
886,195,1062,17,3,0.17,2024-12-19,30.56,76.09
887,114,2035,1,8,0.1,2021-12-22,341.52,2458.94
888,159,382,8,4,0.03,2023-11-27,61.21,237.49
889,161,1167,16,4,0.07,2021-06-22,278.19,1034.87
890,129,2479,15,1,0.03,2022-02-24,377.92,366.58
891,172,389,19,8,0.3,2021-11-24,448.91,2513.9
892,15,2102,25,5,0.07,2023-03-14,20.5,95.32
893,37,2072,31,9,0.16,2024-01-02,8.44,63.81
894,155,395,42,3,0.13,2024-08-20,294.65,769.04
895,176,2681,2,5,0.17,2022-09-20,185.31,769.04
896,27,2167,25,4,0.15,2022-09-02,362.26,1231.68
897,12,983,31,7,0.22,2024-05-07,306.95,1675.95
898,67,2240,4,5,0.26,2023-01-09,253.81,939.1
899,30,1963,4,2,0.09,2023-11-18,256.74,467.27
900,96,2535,12,6,0.06,2020-04-03,51.61,291.08
901,194,2681,17,4,0.3,2023-03-27,97.35,272.58
902,135,721,21,6,0.26,2021-06-21,46.03,204.37
903,34,2432,29,1,0.11,2021-03-28,442.22,393.58
904,32,2860,22,1,0.27,2020-01-21,84.8,61.9
905,117,2394,36,4,0.2,2023-08-28,453.16,1450.11
906,39,473,40,7,0.13,2020-09-20,88.3,537.75
907,96,2724,16,7,0.26,2021-10-30,51.61,267.34
908,171,1804,15,1,0.2,2020-06-08,68.38,54.7
909,171,1976,30,5,0.25,2021-03-23,68.38,256.42
910,131,2051,46,6,0.13,2022-09-10,168.48,879.47
911,174,925,11,5,0.24,2023-12-22,175.82,668.12
912,160,876,13,7,0.11,2024-11-15,387.3,2412.88
913,43,973,23,6,0.22,2023-10-08,208.46,975.59
914,81,379,40,5,0.13,2024-05-22,172.31,749.55
915,3,1322,41,5,0.12,2024-08-01,302.55,1331.22
916,74,2186,34,9,0.24,2024-06-15,280.62,1919.44
917,117,125,20,3,0.04,2021-11-07,453.16,1305.1
918,63,2982,2,9,0.28,2024-07-29,13.95,90.4
919,111,1426,8,2,0.15,2021-03-17,402.72,684.62
920,40,480,18,7,0.19,2021-10-03,37.12,210.47
921,18,2618,7,6,0.12,2020-01-06,272.15,1436.95
922,67,1386,43,8,0.19,2024-08-22,253.81,1644.69
923,103,2114,31,9,0.21,2020-12-21,288.82,2053.51
924,190,2900,22,6,0.26,2021-02-06,373.99,1660.52
925,138,432,28,2,0.26,2023-10-18,459.96,680.74
